image_path,true_label,mobilenet_prob,mobilenet_pred,efficientnet_prob,efficientnet_pred
C:\LJ_Diss\coding\images\test2\fake2\fake_321.jpg,0,0.4924231171607971,0,0.0025961524806916714,0
C:\LJ_Diss\coding\images\test2\fake2\fake_322.jpg,0,0.6971498131752014,1,0.42030900716781616,0
C:\LJ_Diss\coding\images\test2\fake2\fake_323.jpg,0,0.193633034825325,0,0.6435245871543884,1
C:\LJ_Diss\coding\images\test2\fake2\fake_324.jpg,0,0.7132688760757446,1,0.7025689482688904,1
C:\LJ_Diss\coding\images\test2\fake2\fake_325.jpg,0,0.03594541549682617,0,0.09145139157772064,0
C:\LJ_Diss\coding\images\test2\fake2\fake_326.jpg,0,0.00539112975820899,0,0.006180380936712027,0
C:\LJ_Diss\coding\images\test2\fake2\fake_327.jpg,0,0.9926288723945618,1,0.1101817637681961,0
C:\LJ_Diss\coding\images\test2\fake2\fake_328.jpg,0,0.018573487177491188,0,0.014474118128418922,0
C:\LJ_Diss\coding\images\test2\fake2\fake_329.jpg,0,0.2598678171634674,0,0.3192456066608429,0
C:\LJ_Diss\coding\images\test2\fake2\fake_33.jpg,0,0.5705909729003906,1,0.0059438408352434635,0
C:\LJ_Diss\coding\images\test2\fake2\fake_330.jpg,0,0.45792821049690247,0,0.5565926432609558,1
C:\LJ_Diss\coding\images\test2\fake2\fake_331.jpg,0,0.39428290724754333,0,0.02341684140264988,0
C:\LJ_Diss\coding\images\test2\fake2\fake_332.jpg,0,0.9933483004570007,1,0.16813892126083374,0
C:\LJ_Diss\coding\images\test2\fake2\fake_333.jpg,0,0.9846557974815369,1,0.5083301663398743,1
C:\LJ_Diss\coding\images\test2\fake2\fake_334.jpg,0,0.1295342892408371,0,0.572393536567688,1
C:\LJ_Diss\coding\images\test2\fake2\fake_335.jpg,0,0.9215685129165649,1,0.14996857941150665,0
C:\LJ_Diss\coding\images\test2\fake2\fake_336.jpg,0,0.06285933405160904,0,0.003843376412987709,0
C:\LJ_Diss\coding\images\test2\fake2\fake_337.jpg,0,0.0004537002823781222,0,0.00017930644389707595,0
C:\LJ_Diss\coding\images\test2\fake2\fake_338.jpg,0,0.0002749245031736791,0,0.00046238733921200037,0
C:\LJ_Diss\coding\images\test2\fake2\fake_339.jpg,0,0.005923862103372812,0,0.00024555998970754445,0
C:\LJ_Diss\coding\images\test2\fake2\fake_34.jpg,0,0.007646858226507902,0,0.007563198450952768,0
C:\LJ_Diss\coding\images\test2\fake2\fake_340.jpg,0,0.002633055904880166,0,0.00010216435475740582,0
C:\LJ_Diss\coding\images\test2\fake2\fake_341.jpg,0,8.373954915441573e-05,0,1.3748597666563e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_342.jpg,0,0.0022080661728978157,0,0.0002721917408052832,0
C:\LJ_Diss\coding\images\test2\fake2\fake_343.jpg,0,0.0003213216841686517,0,8.10257188277319e-06,0
C:\LJ_Diss\coding\images\test2\fake2\fake_344.jpg,0,0.05313989147543907,0,0.0003727089206222445,0
C:\LJ_Diss\coding\images\test2\fake2\fake_345.jpg,0,0.006411419715732336,0,0.0012515175621956587,0
C:\LJ_Diss\coding\images\test2\fake2\fake_346.jpg,0,0.0009827642934396863,0,0.00022806460037827492,0
C:\LJ_Diss\coding\images\test2\fake2\fake_347.jpg,0,0.004929913207888603,0,0.0009780853288248181,0
C:\LJ_Diss\coding\images\test2\fake2\fake_348.jpg,0,0.0005652764812111855,0,2.1119289158377796e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_349.jpg,0,0.0015089797088876367,0,0.0005661302711814642,0
C:\LJ_Diss\coding\images\test2\fake2\fake_35.jpg,0,0.023091401904821396,0,0.024202508851885796,0
C:\LJ_Diss\coding\images\test2\fake2\fake_350.jpg,0,0.0005942264688201249,0,0.00010989909787895158,0
C:\LJ_Diss\coding\images\test2\fake2\fake_351.jpg,0,0.00017027473950292915,0,4.266707401257008e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_352.jpg,0,0.0022778441198170185,0,0.00481233699247241,0
C:\LJ_Diss\coding\images\test2\fake2\fake_353.jpg,0,0.0018427874892950058,0,0.032107483595609665,0
C:\LJ_Diss\coding\images\test2\fake2\fake_354.jpg,0,0.040123101323843,0,0.004986992571502924,0
C:\LJ_Diss\coding\images\test2\fake2\fake_355.jpg,0,0.0015208256663754582,0,0.0014174634125083685,0
C:\LJ_Diss\coding\images\test2\fake2\fake_356.jpg,0,0.24310080707073212,0,0.0012059025466442108,0
C:\LJ_Diss\coding\images\test2\fake2\fake_357.jpg,0,0.014759362675249577,0,0.007745647337287664,0
C:\LJ_Diss\coding\images\test2\fake2\fake_358.jpg,0,0.0009153360733762383,0,7.661509880563244e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_359.jpg,0,0.0010520161595195532,0,0.00015249312855303288,0
C:\LJ_Diss\coding\images\test2\fake2\fake_36.jpg,0,0.042769212275743484,0,0.042852263897657394,0
C:\LJ_Diss\coding\images\test2\fake2\fake_360.jpg,0,0.01446171011775732,0,0.024161025881767273,0
C:\LJ_Diss\coding\images\test2\fake2\fake_361.jpg,0,0.0015487781492993236,0,0.000908903602976352,0
C:\LJ_Diss\coding\images\test2\fake2\fake_362.jpg,0,0.000967815110925585,0,0.0006847332697361708,0
C:\LJ_Diss\coding\images\test2\fake2\fake_363.jpg,0,0.21207132935523987,0,0.01990039460361004,0
C:\LJ_Diss\coding\images\test2\fake2\fake_364.jpg,0,0.022806361317634583,0,0.0002594927791506052,0
C:\LJ_Diss\coding\images\test2\fake2\fake_365.jpg,0,0.032373517751693726,0,0.0006879259017296135,0
C:\LJ_Diss\coding\images\test2\fake2\fake_366.jpg,0,0.1353066861629486,0,0.0012665687827393413,0
C:\LJ_Diss\coding\images\test2\fake2\fake_367.jpg,0,0.001748971757479012,0,0.00032835977617651224,0
C:\LJ_Diss\coding\images\test2\fake2\fake_368.jpg,0,0.0004987157881259918,0,1.339932259725174e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_369.jpg,0,0.0005099581903778017,0,0.0002909844333771616,0
C:\LJ_Diss\coding\images\test2\fake2\fake_37.jpg,0,0.05840307101607323,0,0.007373157888650894,0
C:\LJ_Diss\coding\images\test2\fake2\fake_370.jpg,0,0.0004861731722485274,0,0.00013804489572066814,0
C:\LJ_Diss\coding\images\test2\fake2\fake_371.jpg,0,0.019219297915697098,0,0.0025041529443114996,0
C:\LJ_Diss\coding\images\test2\fake2\fake_372.jpg,0,9.097583097172901e-05,0,6.674990345345577e-06,0
C:\LJ_Diss\coding\images\test2\fake2\fake_373.jpg,0,0.0010910492856055498,0,0.000553925521671772,0
C:\LJ_Diss\coding\images\test2\fake2\fake_374.jpg,0,0.015216470696032047,0,0.005798550322651863,0
C:\LJ_Diss\coding\images\test2\fake2\fake_375.jpg,0,0.00038083185791037977,0,0.00013144037802703679,0
C:\LJ_Diss\coding\images\test2\fake2\fake_376.jpg,0,0.008234248496592045,0,0.002015767153352499,0
C:\LJ_Diss\coding\images\test2\fake2\fake_377.jpg,0,0.009233788587152958,0,0.00014517683302983642,0
C:\LJ_Diss\coding\images\test2\fake2\fake_378.jpg,0,0.002530496334657073,0,0.001093121594749391,0
C:\LJ_Diss\coding\images\test2\fake2\fake_379.jpg,0,0.004072154406458139,0,0.0013047265820205212,0
C:\LJ_Diss\coding\images\test2\fake2\fake_38.jpg,0,0.2104400396347046,0,0.07473479211330414,0
C:\LJ_Diss\coding\images\test2\fake2\fake_380.jpg,0,0.0004914901219308376,0,3.224035754101351e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_381.jpg,0,0.0014371146680787206,0,0.0027299385983496904,0
C:\LJ_Diss\coding\images\test2\fake2\fake_382.jpg,0,0.003853036556392908,0,7.728434866294265e-06,0
C:\LJ_Diss\coding\images\test2\fake2\fake_383.jpg,0,0.0682598426938057,0,0.0007775575504638255,0
C:\LJ_Diss\coding\images\test2\fake2\fake_384.jpg,0,0.0181332565844059,0,0.00047808056115172803,0
C:\LJ_Diss\coding\images\test2\fake2\fake_385.jpg,0,3.3962576708290726e-05,0,0.004697897471487522,0
C:\LJ_Diss\coding\images\test2\fake2\fake_386.jpg,0,0.006614083424210548,0,0.20993173122406006,0
C:\LJ_Diss\coding\images\test2\fake2\fake_387.jpg,0,0.0016081028152257204,0,0.0009276439086534083,0
C:\LJ_Diss\coding\images\test2\fake2\fake_388.jpg,0,0.0025990349240601063,0,0.001770041766576469,0
C:\LJ_Diss\coding\images\test2\fake2\fake_389.jpg,0,0.005280815530568361,0,0.002076339442282915,0
C:\LJ_Diss\coding\images\test2\fake2\fake_39.jpg,0,0.4344657361507416,0,0.08359193056821823,0
C:\LJ_Diss\coding\images\test2\fake2\fake_390.jpg,0,0.0010722271399572492,0,3.623870725277811e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_391.jpg,0,0.04160864278674126,0,0.0014359882334247231,0
C:\LJ_Diss\coding\images\test2\fake2\fake_392.jpg,0,0.00017831381410360336,0,7.775216363370419e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_393.jpg,0,0.0017175930552184582,0,0.00022399290173780173,0
C:\LJ_Diss\coding\images\test2\fake2\fake_394.jpg,0,0.004950832109898329,0,0.028517769649624825,0
C:\LJ_Diss\coding\images\test2\fake2\fake_395.jpg,0,0.011265919543802738,0,5.370299277274171e-06,0
C:\LJ_Diss\coding\images\test2\fake2\fake_396.jpg,0,0.02554396726191044,0,0.0011843262473121285,0
C:\LJ_Diss\coding\images\test2\fake2\fake_397.jpg,0,0.00046103246859274805,0,7.69274847698398e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_398.jpg,0,0.004550453741103411,0,0.00019922149658668786,0
C:\LJ_Diss\coding\images\test2\fake2\fake_399.jpg,0,0.011012563481926918,0,0.0010234006913378835,0
C:\LJ_Diss\coding\images\test2\fake2\fake_4.jpg,0,0.0015517451101914048,0,0.00021134139387868345,0
C:\LJ_Diss\coding\images\test2\fake2\fake_40.jpg,0,0.5432726144790649,1,0.1813001185655594,0
C:\LJ_Diss\coding\images\test2\fake2\fake_400.jpg,0,3.921975439880043e-05,0,0.00015436338435392827,0
C:\LJ_Diss\coding\images\test2\fake2\fake_401.jpg,0,0.00926421768963337,0,0.00113020115531981,0
C:\LJ_Diss\coding\images\test2\fake2\fake_402.jpg,0,0.0003433563106227666,0,5.356867040973157e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_403.jpg,0,0.0006099144811742008,0,0.0008566676406189799,0
C:\LJ_Diss\coding\images\test2\fake2\fake_404.jpg,0,0.038040369749069214,0,0.001962387003004551,0
C:\LJ_Diss\coding\images\test2\fake2\fake_405.jpg,0,0.057373736053705215,0,0.012213758192956448,0
C:\LJ_Diss\coding\images\test2\fake2\fake_406.jpg,0,0.005032215733081102,0,3.9251037378562614e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_407.jpg,0,0.0009404786978848279,0,0.015393240377306938,0
C:\LJ_Diss\coding\images\test2\fake2\fake_408.jpg,0,0.3246462643146515,0,0.2230982482433319,0
C:\LJ_Diss\coding\images\test2\fake2\fake_409.jpg,0,0.06851519644260406,0,0.002027657348662615,0
C:\LJ_Diss\coding\images\test2\fake2\fake_41.jpg,0,0.02609247900545597,0,0.03853433579206467,0
C:\LJ_Diss\coding\images\test2\fake2\fake_410.jpg,0,0.9105051159858704,1,0.03322373330593109,0
C:\LJ_Diss\coding\images\test2\fake2\fake_411.jpg,0,0.48501279950141907,0,0.2331877052783966,0
C:\LJ_Diss\coding\images\test2\fake2\fake_412.jpg,0,0.334105908870697,0,0.00766017846763134,0
C:\LJ_Diss\coding\images\test2\fake2\fake_413.jpg,0,0.03933873772621155,0,0.0011356365866959095,0
C:\LJ_Diss\coding\images\test2\fake2\fake_414.jpg,0,0.007729165256023407,0,0.00013324875908438116,0
C:\LJ_Diss\coding\images\test2\fake2\fake_415.jpg,0,0.034526485949754715,0,0.004039995837956667,0
C:\LJ_Diss\coding\images\test2\fake2\fake_416.jpg,0,0.005774995312094688,0,0.00013382328324951231,0
C:\LJ_Diss\coding\images\test2\fake2\fake_417.jpg,0,0.19627290964126587,0,0.003820688696578145,0
C:\LJ_Diss\coding\images\test2\fake2\fake_418.jpg,0,0.037898607552051544,0,0.007128600962460041,0
C:\LJ_Diss\coding\images\test2\fake2\fake_419.jpg,0,0.0005347487167455256,0,3.550109249772504e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_42.jpg,0,0.14874102175235748,0,0.038846272975206375,0
C:\LJ_Diss\coding\images\test2\fake2\fake_420.jpg,0,0.008953972719609737,0,0.00013776046398561448,0
C:\LJ_Diss\coding\images\test2\fake2\fake_421.jpg,0,0.004264827352017164,0,0.0036477232351899147,0
C:\LJ_Diss\coding\images\test2\fake2\fake_422.jpg,0,0.009864245541393757,0,0.007844669744372368,0
C:\LJ_Diss\coding\images\test2\fake2\fake_423.jpg,0,0.07121330499649048,0,0.00027200678596273065,0
C:\LJ_Diss\coding\images\test2\fake2\fake_424.jpg,0,0.00734823290258646,0,0.0013664198340848088,0
C:\LJ_Diss\coding\images\test2\fake2\fake_425.jpg,0,0.0018172416603192687,0,9.771362965693697e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_426.jpg,0,0.006306441035121679,0,0.0009760067914612591,0
C:\LJ_Diss\coding\images\test2\fake2\fake_427.jpg,0,0.004138290882110596,0,0.0001522224920336157,0
C:\LJ_Diss\coding\images\test2\fake2\fake_428.jpg,0,0.03590313717722893,0,0.0007169084274210036,0
C:\LJ_Diss\coding\images\test2\fake2\fake_429.jpg,0,0.00036027617170475423,0,3.0087916456977837e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_43.jpg,0,0.020067282021045685,0,0.03491261228919029,0
C:\LJ_Diss\coding\images\test2\fake2\fake_430.jpg,0,8.930658077588305e-05,0,0.0030608579982072115,0
C:\LJ_Diss\coding\images\test2\fake2\fake_431.jpg,0,0.000120309938210994,0,0.0003996353771071881,0
C:\LJ_Diss\coding\images\test2\fake2\fake_432.jpg,0,0.001450869138352573,0,0.001170676201581955,0
C:\LJ_Diss\coding\images\test2\fake2\fake_433.jpg,0,0.26252081990242004,0,0.004491508938372135,0
C:\LJ_Diss\coding\images\test2\fake2\fake_434.jpg,0,0.07478975504636765,0,0.04954303056001663,0
C:\LJ_Diss\coding\images\test2\fake2\fake_435.jpg,0,0.012668217532336712,0,0.022480156272649765,0
C:\LJ_Diss\coding\images\test2\fake2\fake_436.jpg,0,0.0014347982360050082,0,0.00035290108644403517,0
C:\LJ_Diss\coding\images\test2\fake2\fake_437.jpg,0,0.005595515016466379,0,0.005154920741915703,0
C:\LJ_Diss\coding\images\test2\fake2\fake_438.jpg,0,0.011323550716042519,0,0.012566996738314629,0
C:\LJ_Diss\coding\images\test2\fake2\fake_439.jpg,0,0.001401881454512477,0,6.40654398011975e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_44.jpg,0,0.67507404088974,1,0.00867403857409954,0
C:\LJ_Diss\coding\images\test2\fake2\fake_440.jpg,0,0.05278816819190979,0,0.004844777286052704,0
C:\LJ_Diss\coding\images\test2\fake2\fake_441.jpg,0,0.021105453372001648,0,0.0016054752049967647,0
C:\LJ_Diss\coding\images\test2\fake2\fake_442.jpg,0,0.01496280636638403,0,0.0014582693111151457,0
C:\LJ_Diss\coding\images\test2\fake2\fake_443.jpg,0,0.01131794136017561,0,8.419211371801794e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_444.jpg,0,0.0023296447470784187,0,0.0007010617991909385,0
C:\LJ_Diss\coding\images\test2\fake2\fake_445.jpg,0,0.06943511217832565,0,0.0027340594679117203,0
C:\LJ_Diss\coding\images\test2\fake2\fake_446.jpg,0,0.02497689798474312,0,0.0008876958163455129,0
C:\LJ_Diss\coding\images\test2\fake2\fake_447.jpg,0,0.03572002053260803,0,0.0025773150846362114,0
C:\LJ_Diss\coding\images\test2\fake2\fake_448.jpg,0,0.2762967050075531,0,0.0302741602063179,0
C:\LJ_Diss\coding\images\test2\fake2\fake_449.jpg,0,0.004949427675455809,0,0.00017674514674581587,0
C:\LJ_Diss\coding\images\test2\fake2\fake_45.jpg,0,0.7163159251213074,1,0.034344382584095,0
C:\LJ_Diss\coding\images\test2\fake2\fake_450.jpg,0,0.0018559297313913703,0,2.7369525923859328e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_451.jpg,0,0.022207632660865784,0,0.0003576012677513063,0
C:\LJ_Diss\coding\images\test2\fake2\fake_452.jpg,0,0.019597133621573448,0,0.0003668028220999986,0
C:\LJ_Diss\coding\images\test2\fake2\fake_453.jpg,0,0.014692970551550388,0,8.158147102221847e-05,0
C:\LJ_Diss\coding\images\test2\fake2\fake_454.jpg,0,0.035335641354322433,0,0.00022563073434866965,0
C:\LJ_Diss\coding\images\test2\fake2\fake_455.jpg,0,0.09289377927780151,0,0.0001035303866956383,0
C:\LJ_Diss\coding\images\test2\fake2\fake_456.jpg,0,0.034514471888542175,0,0.2681218683719635,0
C:\LJ_Diss\coding\images\test2\fake2\fake_457.jpg,0,0.011368454433977604,0,0.0031536074820905924,0
C:\LJ_Diss\coding\images\test2\fake2\fake_458.jpg,0,0.0018285356927663088,0,0.0005838336073793471,0
C:\LJ_Diss\coding\images\test2\fake2\fake_459.jpg,0,0.0019202325493097305,0,0.013219183310866356,0
C:\LJ_Diss\coding\images\test2\fake2\fake_46.jpg,0,0.17773492634296417,0,0.6991511583328247,1
C:\LJ_Diss\coding\images\test2\fake2\fake_460.jpg,0,0.0038884233217686415,0,0.0011406075209379196,0
C:\LJ_Diss\coding\images\test2\fake2\fake_461.jpg,0,0.46443620324134827,0,0.3889279365539551,0
C:\LJ_Diss\coding\images\test2\fake2\fake_462.jpg,0,0.042942896485328674,0,0.5968747735023499,1
C:\LJ_Diss\coding\images\test2\fake2\fake_463.jpg,0,0.01937337964773178,0,0.008919961750507355,0
C:\LJ_Diss\coding\images\test2\fake2\fake_464.jpg,0,0.003299618838354945,0,0.0007728916825726628,0
C:\LJ_Diss\coding\images\test2\fake2\fake_465.jpg,0,0.0016633318737149239,0,0.00015635060844942927,0
C:\LJ_Diss\coding\images\test2\fake2\fake_466.jpg,0,0.0017830763245001435,0,0.00019782701565418392,0
C:\LJ_Diss\coding\images\test2\fake2\fake_467.jpg,0,0.8865343928337097,1,0.24912002682685852,0
C:\LJ_Diss\coding\images\test2\fake2\fake_468.jpg,0,0.0072737811133265495,0,0.000372962502297014,0
C:\LJ_Diss\coding\images\test2\fake2\fake_469.jpg,0,0.07144126296043396,0,0.05421797186136246,0
C:\LJ_Diss\coding\images\test2\fake2\fake_47.jpg,0,0.9450122117996216,1,0.27306604385375977,0
C:\LJ_Diss\coding\images\test2\fake2\fake_470.jpg,0,0.217777281999588,0,0.045269113034009933,0
C:\LJ_Diss\coding\images\test2\fake2\fake_471.jpg,0,0.029394548386335373,0,0.004520788323134184,0
C:\LJ_Diss\coding\images\test2\fake2\fake_472.jpg,0,0.0022846872452646494,0,0.0014359155902639031,0
C:\LJ_Diss\coding\images\test2\fake2\fake_473.jpg,0,0.02861258201301098,0,0.001119574997574091,0
C:\LJ_Diss\coding\images\test2\fake2\fake_474.jpg,0,0.07084468007087708,0,0.0018285190453752875,0
C:\LJ_Diss\coding\images\test2\fake2\fake_475.jpg,0,0.007601637858897448,0,0.009474296122789383,0
C:\LJ_Diss\coding\images\test2\fake2\fake_476.jpg,0,0.022857900708913803,0,0.0001718685671221465,0
C:\LJ_Diss\coding\images\test2\fake2\fake_477.jpg,0,0.005462113302201033,0,0.0006370382616296411,0
C:\LJ_Diss\coding\images\test2\fake2\fake_478.jpg,0,0.013982074335217476,0,0.000553698802832514,0
C:\LJ_Diss\coding\images\test2\fake2\fake_479.jpg,0,0.057512033730745316,0,0.022479431703686714,0
C:\LJ_Diss\coding\images\test2\fake2\fake_48.jpg,0,0.8920320272445679,1,0.17652975022792816,0
C:\LJ_Diss\coding\images\test2\fake2\fake_480.jpg,0,0.015978842973709106,0,0.0011735466541722417,0
C:\LJ_Diss\coding\images\test2\fake2\fake_481.jpg,0,0.03450046107172966,0,0.007329804357141256,0
C:\LJ_Diss\coding\images\test2\fake2\fake_482.jpg,0,0.08904770761728287,0,0.019688336178660393,0
C:\LJ_Diss\coding\images\test2\fake2\fake_483.jpg,0,0.18682372570037842,0,0.08258919417858124,0
C:\LJ_Diss\coding\images\test2\fake2\fake_484.jpg,0,0.02538018487393856,0,0.0010233899811282754,0
C:\LJ_Diss\coding\images\test2\fake2\fake_485.jpg,0,0.012232019565999508,0,0.011844025924801826,0
C:\LJ_Diss\coding\images\test2\fake2\fake_486.jpg,0,0.19622670114040375,0,0.010678543709218502,0
C:\LJ_Diss\coding\images\test2\fake2\fake_487.jpg,0,0.3431171178817749,0,0.046721912920475006,0
C:\LJ_Diss\coding\images\test2\fake2\fake_488.jpg,0,0.14957447350025177,0,0.06402500718832016,0
C:\LJ_Diss\coding\images\test2\fake2\fake_489.jpg,0,0.002186156576499343,0,0.0008809624705463648,0
C:\LJ_Diss\coding\images\test2\fake2\fake_49.jpg,0,0.6480774879455566,1,0.6210978031158447,1
C:\LJ_Diss\coding\images\test2\fake2\fake_490.jpg,0,0.00870910007506609,0,0.002832230646163225,0
C:\LJ_Diss\coding\images\test2\fake2\fake_491.jpg,0,0.3842196762561798,0,0.06450360268354416,0
C:\LJ_Diss\coding\images\test2\fake2\fake_492.jpg,0,0.34019067883491516,0,0.0369279645383358,0
C:\LJ_Diss\coding\images\test2\fake2\fake_493.jpg,0,0.0038145449943840504,0,0.00018481910228729248,0
C:\LJ_Diss\coding\images\test2\fake2\fake_494.jpg,0,0.024345675483345985,0,0.0005325032980181277,0
C:\LJ_Diss\coding\images\test2\fake2\fake_495.jpg,0,0.10167788714170456,0,0.0013384349877014756,0
C:\LJ_Diss\coding\images\test2\fake2\fake_496.jpg,0,0.000425147358328104,0,0.0006044734036549926,0
C:\LJ_Diss\coding\images\test2\fake2\fake_497.jpg,0,0.006235965061932802,0,0.00032945911516435444,0
C:\LJ_Diss\coding\images\test2\fake2\fake_498.jpg,0,0.012661618180572987,0,0.002094744239002466,0
C:\LJ_Diss\coding\images\test2\fake2\fake_499.jpg,0,0.002576916478574276,0,0.000672783877234906,0
C:\LJ_Diss\coding\images\test2\fake2\fake_5.jpg,0,0.0028503963258117437,0,0.0028888790402561426,0
C:\LJ_Diss\coding\images\test2\fake2\fake_50.jpg,0,0.9220747351646423,1,0.989867627620697,1
C:\LJ_Diss\coding\images\test2\fake2\fake_51.jpg,0,0.779434859752655,1,0.7308661341667175,1
C:\LJ_Diss\coding\images\test2\fake2\fake_52.jpg,0,0.5883438587188721,1,0.886502206325531,1
C:\LJ_Diss\coding\images\test2\fake2\fake_53.jpg,0,0.3113340437412262,0,0.05594943091273308,0
C:\LJ_Diss\coding\images\test2\fake2\fake_54.jpg,0,0.03148501738905907,0,0.0010094509925693274,0
C:\LJ_Diss\coding\images\test2\fake2\fake_55.jpg,0,0.6015849113464355,1,0.6192636489868164,1
C:\LJ_Diss\coding\images\test2\fake2\fake_56.jpg,0,0.06210966035723686,0,0.14300009608268738,0
C:\LJ_Diss\coding\images\test2\fake2\fake_57.jpg,0,0.0027948457282036543,0,0.0354408398270607,0
C:\LJ_Diss\coding\images\test2\fake2\fake_58.jpg,0,0.2067285180091858,0,0.35524317622184753,0
C:\LJ_Diss\coding\images\test2\fake2\fake_59.jpg,0,0.445913702249527,0,0.9310580492019653,1
C:\LJ_Diss\coding\images\test2\fake2\fake_6.jpg,0,0.029657768085598946,0,0.050784435123205185,0
C:\LJ_Diss\coding\images\test2\fake2\fake_60.jpg,0,0.11401235312223434,0,0.7156640291213989,1
C:\LJ_Diss\coding\images\test2\fake2\fake_61.jpg,0,0.1993456780910492,0,0.19362999498844147,0
C:\LJ_Diss\coding\images\test2\fake2\fake_62.jpg,0,0.21507804095745087,0,0.8581071496009827,1
C:\LJ_Diss\coding\images\test2\fake2\fake_63.jpg,0,0.0271802619099617,0,0.02920854464173317,0
C:\LJ_Diss\coding\images\test2\fake2\fake_64.jpg,0,0.6015562415122986,1,0.3479655086994171,0
C:\LJ_Diss\coding\images\test2\fake2\fake_65.jpg,0,0.03147159516811371,0,0.46801912784576416,0
C:\LJ_Diss\coding\images\test2\fake2\fake_66.jpg,0,0.21320752799510956,0,0.04949389025568962,0
C:\LJ_Diss\coding\images\test2\fake2\fake_67.jpg,0,0.5908701419830322,1,0.7311019897460938,1
C:\LJ_Diss\coding\images\test2\fake2\fake_68.jpg,0,0.03428857773542404,0,0.37278109788894653,0
C:\LJ_Diss\coding\images\test2\fake2\fake_69.jpg,0,0.02403189055621624,0,0.8070070147514343,1
C:\LJ_Diss\coding\images\test2\fake2\fake_7.jpg,0,0.04316577687859535,0,0.043441042304039,0
C:\LJ_Diss\coding\images\test2\fake2\fake_70.jpg,0,0.26392534375190735,0,0.0820431262254715,0
C:\LJ_Diss\coding\images\test2\fake2\fake_71.jpg,0,0.15879501402378082,0,0.04420587792992592,0
C:\LJ_Diss\coding\images\test2\fake2\fake_72.jpg,0,0.004105852451175451,0,0.003996907267719507,0
C:\LJ_Diss\coding\images\test2\fake2\fake_73.jpg,0,0.4643091857433319,0,0.592110812664032,1
C:\LJ_Diss\coding\images\test2\fake2\fake_74.jpg,0,0.08789289742708206,0,0.0136586157605052,0
C:\LJ_Diss\coding\images\test2\fake2\fake_75.jpg,0,0.008718992583453655,0,0.027603305876255035,0
C:\LJ_Diss\coding\images\test2\fake2\fake_76.jpg,0,0.28514912724494934,0,0.0735263079404831,0
C:\LJ_Diss\coding\images\test2\fake2\fake_77.jpg,0,0.12039035558700562,0,0.0016806080238893628,0
C:\LJ_Diss\coding\images\test2\fake2\fake_78.jpg,0,0.241751566529274,0,0.0022690994665026665,0
C:\LJ_Diss\coding\images\test2\fake2\fake_79.jpg,0,0.11055266112089157,0,0.04869674891233444,0
C:\LJ_Diss\coding\images\test2\fake2\fake_8.jpg,0,0.9025014042854309,1,0.7041393518447876,1
C:\LJ_Diss\coding\images\test2\fake2\fake_80.jpg,0,0.12037937343120575,0,0.005072455853223801,0
C:\LJ_Diss\coding\images\test2\fake2\fake_81.jpg,0,0.34263232350349426,0,0.43569058179855347,0
C:\LJ_Diss\coding\images\test2\fake2\fake_82.jpg,0,0.37576955556869507,0,0.03643714636564255,0
C:\LJ_Diss\coding\images\test2\fake2\fake_83.jpg,0,0.25388866662979126,0,0.05735567584633827,0
C:\LJ_Diss\coding\images\test2\fake2\fake_84.jpg,0,0.17455559968948364,0,0.08343736827373505,0
C:\LJ_Diss\coding\images\test2\fake2\fake_85.jpg,0,0.42180392146110535,0,0.34208646416664124,0
C:\LJ_Diss\coding\images\test2\fake2\fake_86.jpg,0,0.9393793344497681,1,0.9889225363731384,1
C:\LJ_Diss\coding\images\test2\fake2\fake_87.jpg,0,0.754991352558136,1,0.7776269316673279,1
C:\LJ_Diss\coding\images\test2\fake2\fake_88.jpg,0,0.35486385226249695,0,0.1892634630203247,0
C:\LJ_Diss\coding\images\test2\fake2\fake_89.jpg,0,0.11291453242301941,0,0.0038672375958412886,0
C:\LJ_Diss\coding\images\test2\fake2\fake_9.jpg,0,0.7139284014701843,1,0.054252419620752335,0
C:\LJ_Diss\coding\images\test2\fake2\fake_90.jpg,0,0.19282853603363037,0,0.003687261138111353,0
C:\LJ_Diss\coding\images\test2\fake2\fake_91.jpg,0,0.13263754546642303,0,0.018698647618293762,0
C:\LJ_Diss\coding\images\test2\fake2\fake_92.jpg,0,0.4519574046134949,0,0.03755202516913414,0
C:\LJ_Diss\coding\images\test2\fake2\fake_93.jpg,0,0.02995939739048481,0,0.01952049694955349,0
